lon lat dep Vp Vs
101.000 28.800 0.000 5.134 3.043
101.000 29.000 0.000 5.186 3.047
101.000 29.200 0.000 5.217 3.066
101.000 29.400 0.000 5.263 3.082
101.000 29.600 0.000 5.326 3.096
101.000 29.800 0.000 5.385 3.105
101.000 30.000 0.000 5.380 3.092
101.000 30.200 0.000 5.343 3.093
101.000 30.400 0.000 5.426 3.111
101.000 30.600 0.000 5.434 3.116
101.000 30.800 0.000 5.401 3.098
101.000 31.000 0.000 5.359 3.070
101.000 31.200 0.000 5.360 3.093
101.000 31.400 0.000 5.345 3.104
101.000 31.600 0.000 5.343 3.122
101.000 31.800 0.000 5.356 3.139
101.000 32.000 0.000 5.319 3.161
101.000 32.200 0.000 5.324 3.168
101.000 32.400 0.000 5.316 3.156
101.000 32.600 0.000 5.291 3.142
101.000 32.800 0.000 5.597 3.179
101.000 33.000 0.000 5.314 3.115
101.000 33.200 0.000 5.208 3.089
101.200 22.000 0.000 5.110 3.040
101.200 22.200 0.000 5.031 3.014
101.200 22.400 0.000 4.939 2.987
101.200 22.600 0.000 4.908 2.977
101.200 22.800 0.000 4.914 2.982
101.200 23.000 0.000 4.927 2.989
101.200 23.200 0.000 4.920 2.995
101.200 23.400 0.000 4.917 3.000
101.200 23.600 0.000 4.924 3.008
101.200 23.800 0.000 4.960 3.009
101.200 24.000 0.000 4.967 3.016
101.200 24.200 0.000 4.949 3.009
101.200 24.400 0.000 4.932 2.992
101.200 24.600 0.000 4.870 2.994
101.200 24.800 0.000 4.819 2.969
101.200 25.000 0.000 4.780 2.959
101.200 25.200 0.000 4.811 2.953
101.200 25.400 0.000 4.863 2.950
101.200 25.600 0.000 4.935 2.954
101.200 25.800 0.000 5.025 2.967
101.200 26.000 0.000 5.124 2.984
101.200 26.200 0.000 5.221 3.009
101.200 26.400 0.000 5.371 3.051
101.200 26.600 0.000 5.470 3.080
101.200 26.800 0.000 5.360 3.035
101.200 27.000 0.000 5.247 3.001
101.200 27.200 0.000 5.240 2.988
101.200 27.400 0.000 5.256 2.973
101.200 27.600 0.000 5.206 2.975
101.200 27.800 0.000 5.283 2.999
101.200 28.000 0.000 5.213 3.008
101.200 28.200 0.000 5.197 3.022
101.200 28.400 0.000 5.207 3.039
101.200 28.600 0.000 5.241 3.063
101.200 28.800 0.000 5.290 3.070
101.200 29.000 0.000 5.310 3.069
101.200 29.200 0.000 5.314 3.066
101.200 29.400 0.000 5.330 3.105
101.200 29.600 0.000 5.327 3.074
101.200 29.800 0.000 5.355 3.086
101.200 30.000 0.000 5.376 3.089
101.200 30.200 0.000 5.388 3.094
101.200 30.400 0.000 5.393 3.098
101.200 30.600 0.000 5.391 3.095
101.200 30.800 0.000 5.369 3.086
101.200 31.000 0.000 5.331 3.074
101.200 31.200 0.000 5.334 3.083
101.200 31.400 0.000 5.331 3.096
101.200 31.600 0.000 5.266 3.095
101.200 31.800 0.000 5.265 3.119
101.200 32.000 0.000 5.233 3.115
101.200 32.200 0.000 5.230 3.116
101.200 32.400 0.000 5.216 3.116
101.200 32.600 0.000 5.230 3.113
101.200 32.800 0.000 5.246 3.110
101.200 33.000 0.000 5.227 3.095
101.200 33.200 0.000 5.178 3.078
101.400 22.000 0.000 5.185 3.047
101.400 22.200 0.000 5.144 3.038
101.400 22.400 0.000 5.056 3.021
101.400 22.600 0.000 4.990 3.010
101.400 22.800 0.000 4.938 3.007
101.400 23.000 0.000 4.890 3.006
101.400 23.200 0.000 4.861 3.008
101.400 23.400 0.000 4.856 3.012
101.400 23.600 0.000 4.874 3.018
101.400 23.800 0.000 4.917 3.027
101.400 24.000 0.000 4.957 3.025
101.400 24.200 0.000 4.940 3.009
101.400 24.400 0.000 4.886 3.015
101.400 24.600 0.000 4.866 2.995
101.400 24.800 0.000 4.822 2.983
101.400 25.000 0.000 4.809 2.969
101.400 25.200 0.000 4.854 2.968
101.400 25.400 0.000 4.909 2.963
101.400 25.600 0.000 4.997 2.968
101.400 25.800 0.000 5.115 2.983
101.400 26.000 0.000 5.237 3.002
101.400 26.200 0.000 5.368 3.037
101.400 26.400 0.000 5.538 3.085
101.400 26.600 0.000 5.610 3.102
101.400 26.800 0.000 5.563 3.078
101.400 27.000 0.000 5.506 3.055
101.400 27.200 0.000 5.393 3.009
101.400 27.400 0.000 5.358 2.979
101.400 27.600 0.000 5.325 2.975
101.400 27.800 0.000 5.298 2.995
101.400 28.000 0.000 5.326 3.026
101.400 28.200 0.000 5.320 3.040
101.400 28.400 0.000 5.302 3.045
101.400 28.600 0.000 5.341 3.059
101.400 28.800 0.000 5.366 3.061
101.400 29.000 0.000 5.432 3.079
101.400 29.200 0.000 5.357 3.065
101.400 29.400 0.000 5.326 3.069
101.400 29.600 0.000 5.317 3.087
101.400 29.800 0.000 5.327 3.080
101.400 30.000 0.000 5.337 3.083
101.400 30.200 0.000 5.348 3.090
101.400 30.400 0.000 5.344 3.091
101.400 30.600 0.000 5.328 3.091
101.400 30.800 0.000 5.301 3.078
101.400 31.000 0.000 5.290 3.067
101.400 31.200 0.000 5.311 3.082
101.400 31.400 0.000 5.317 3.092
101.400 31.600 0.000 5.248 3.085
101.400 31.800 0.000 5.204 3.084
101.400 32.000 0.000 5.192 3.089
101.400 32.200 0.000 5.174 3.078
101.400 32.400 0.000 5.179 3.084
101.400 32.600 0.000 5.207 3.100
101.400 32.800 0.000 5.184 3.078
101.400 33.000 0.000 5.195 3.084
101.400 33.200 0.000 5.167 3.066
101.600 22.000 0.000 5.268 3.071
101.600 22.200 0.000 5.208 3.061
101.600 22.400 0.000 5.127 3.048
101.600 22.600 0.000 5.056 3.040
101.600 22.800 0.000 4.987 3.037
101.600 23.000 0.000 4.922 3.033
101.600 23.200 0.000 4.887 3.037
101.600 23.400 0.000 4.880 3.037
101.600 23.600 0.000 4.899 3.042
101.600 23.800 0.000 4.925 3.029
101.600 24.000 0.000 4.943 3.055
101.600 24.200 0.000 4.941 3.029
101.600 24.400 0.000 4.887 3.022
101.600 24.600 0.000 4.870 3.005
101.600 24.800 0.000 4.859 2.995
101.600 25.000 0.000 4.872 2.991
101.600 25.200 0.000 4.941 2.990
101.600 25.400 0.000 5.005 2.989
101.600 25.600 0.000 5.081 2.995
101.600 25.800 0.000 5.196 3.011
101.600 26.000 0.000 5.333 3.031
101.600 26.200 0.000 5.455 3.057
101.600 26.400 0.000 5.553 3.077
101.600 26.600 0.000 5.718 3.121
101.600 26.800 0.000 5.599 3.078
101.600 27.000 0.000 5.621 3.078
101.600 27.200 0.000 5.490 3.026
101.600 27.400 0.000 5.419 2.985
101.600 27.600 0.000 5.359 2.976
101.600 27.800 0.000 5.323 2.998
101.600 28.000 0.000 5.306 3.018
101.600 28.200 0.000 5.339 3.038
101.600 28.400 0.000 5.416 3.069
101.600 28.600 0.000 5.387 3.063
101.600 28.800 0.000 5.434 3.078
101.600 29.000 0.000 5.367 3.055
101.600 29.200 0.000 5.320 3.056
101.600 29.400 0.000 5.282 3.065
101.600 29.600 0.000 5.268 3.058
101.600 29.800 0.000 5.292 3.073
101.600 30.000 0.000 5.328 3.089
101.600 30.200 0.000 5.323 3.088
101.600 30.400 0.000 5.293 3.073
101.600 30.600 0.000 5.276 3.073
101.600 30.800 0.000 5.281 3.080
101.600 31.000 0.000 5.276 3.068
101.600 31.200 0.000 5.301 3.076
101.600 31.400 0.000 5.309 3.085
101.600 31.600 0.000 5.304 3.085
101.600 31.800 0.000 5.208 3.088
101.600 32.000 0.000 5.180 3.072
101.600 32.200 0.000 5.169 3.084
101.600 32.400 0.000 5.137 3.064
101.600 32.600 0.000 5.134 3.059
101.600 32.800 0.000 5.179 3.075
101.600 33.000 0.000 5.183 3.078
101.600 33.200 0.000 5.168 3.063
101.800 22.000 0.000 5.133 3.062
101.800 22.200 0.000 5.110 3.064
101.800 22.400 0.000 5.081 3.064
101.800 22.600 0.000 5.050 3.063
101.800 22.800 0.000 5.016 3.064
101.800 23.000 0.000 4.961 3.061
101.800 23.200 0.000 4.983 3.070
101.800 23.400 0.000 5.008 3.075
101.800 23.600 0.000 5.035 3.076
101.800 23.800 0.000 5.074 3.096
101.800 24.000 0.000 5.058 3.074
101.800 24.200 0.000 5.018 3.054
101.800 24.400 0.000 4.967 3.042
101.800 24.600 0.000 4.937 3.018
101.800 24.800 0.000 4.929 3.016
101.800 25.000 0.000 4.935 3.007
101.800 25.200 0.000 4.989 3.005
101.800 25.400 0.000 5.057 3.009
101.800 25.600 0.000 5.146 3.024
101.800 25.800 0.000 5.253 3.044
101.800 26.000 0.000 5.352 3.056
101.800 26.200 0.000 5.493 3.076
101.800 26.400 0.000 5.662 3.110
101.800 26.600 0.000 5.772 3.127
101.800 26.800 0.000 5.762 3.117
101.800 27.000 0.000 5.704 3.095
101.800 27.200 0.000 5.647 3.060
101.800 27.400 0.000 5.533 3.012
101.800 27.600 0.000 5.464 3.003
101.800 27.800 0.000 5.464 3.024
101.800 28.000 0.000 5.475 3.048
101.800 28.200 0.000 5.456 3.060
101.800 28.400 0.000 5.426 3.060
101.800 28.600 0.000 5.453 3.083
101.800 28.800 0.000 5.357 3.058
101.800 29.000 0.000 5.295 3.050
101.800 29.200 0.000 5.248 3.049
101.800 29.400 0.000 5.215 3.036
101.800 29.600 0.000 5.230 3.052
101.800 29.800 0.000 5.263 3.058
101.800 30.000 0.000 5.301 3.069
101.800 30.200 0.000 5.285 3.066
101.800 30.400 0.000 5.259 3.062
101.800 30.600 0.000 5.246 3.065
101.800 30.800 0.000 5.277 3.079
101.800 31.000 0.000 5.281 3.080
101.800 31.200 0.000 5.295 3.077
101.800 31.400 0.000 5.295 3.078
101.800 31.600 0.000 5.284 3.083
101.800 31.800 0.000 5.222 3.072
101.800 32.000 0.000 5.218 3.077
101.800 32.200 0.000 5.161 3.076
101.800 32.400 0.000 5.115 3.055
101.800 32.600 0.000 5.127 3.059
101.800 32.800 0.000 5.142 3.058
101.800 33.000 0.000 5.275 3.075
101.800 33.200 0.000 5.147 3.052
102.000 22.000 0.000 5.055 3.069
102.000 22.200 0.000 5.055 3.078
102.000 22.400 0.000 5.032 3.081
102.000 22.600 0.000 5.017 3.085
102.000 22.800 0.000 5.010 3.088
102.000 23.000 0.000 4.979 3.084
102.000 23.200 0.000 5.045 3.095
102.000 23.400 0.000 5.119 3.117
102.000 23.600 0.000 5.236 3.152
102.000 23.800 0.000 5.181 3.108
102.000 24.000 0.000 5.171 3.101
102.000 24.200 0.000 5.118 3.074
102.000 24.400 0.000 5.075 3.067
102.000 24.600 0.000 5.037 3.043
102.000 24.800 0.000 5.042 3.043
102.000 25.000 0.000 5.042 3.036
102.000 25.200 0.000 5.073 3.033
102.000 25.400 0.000 5.104 3.025
102.000 25.600 0.000 5.171 3.038
102.000 25.800 0.000 5.245 3.045
102.000 26.000 0.000 5.361 3.075
102.000 26.200 0.000 5.498 3.086
102.000 26.400 0.000 5.635 3.101
102.000 26.600 0.000 5.766 3.122
102.000 26.800 0.000 5.894 3.144
102.000 27.000 0.000 5.846 3.130
102.000 27.200 0.000 5.693 3.078
102.000 27.400 0.000 5.641 3.047
102.000 27.600 0.000 5.587 3.029
102.000 27.800 0.000 5.493 3.033
102.000 28.000 0.000 5.470 3.040
102.000 28.200 0.000 5.486 3.054
102.000 28.400 0.000 5.484 3.066
102.000 28.600 0.000 5.365 3.049
102.000 28.800 0.000 5.312 3.042
102.000 29.000 0.000 5.247 3.034
102.000 29.200 0.000 5.223 3.040
102.000 29.400 0.000 5.227 3.042
102.000 29.600 0.000 5.256 3.054
102.000 29.800 0.000 5.286 3.057
102.000 30.000 0.000 5.356 3.086
102.000 30.200 0.000 5.256 3.050
102.000 30.400 0.000 5.295 3.093
102.000 30.600 0.000 5.220 3.066
102.000 30.800 0.000 5.203 3.058
102.000 31.000 0.000 5.228 3.075
102.000 31.200 0.000 5.329 3.107
102.000 31.400 0.000 5.266 3.069
102.000 31.600 0.000 5.293 3.080
102.000 31.800 0.000 5.253 3.073
102.000 32.000 0.000 5.236 3.090
102.000 32.200 0.000 5.162 3.066
102.000 32.400 0.000 5.124 3.050
102.000 32.600 0.000 5.089 3.042
102.000 32.800 0.000 5.125 3.051
102.000 33.000 0.000 5.140 3.053
102.000 33.200 0.000 5.141 3.048
102.000 33.400 0.000 5.140 3.047
102.200 22.000 0.000 5.067 3.102
102.200 22.200 0.000 5.038 3.105
102.200 22.400 0.000 5.043 3.117
102.200 22.600 0.000 5.050 3.124
102.200 22.800 0.000 5.043 3.124
102.200 23.000 0.000 5.023 3.115
102.200 23.200 0.000 5.062 3.116
102.200 23.400 0.000 5.087 3.128
102.200 23.600 0.000 5.083 3.120
102.200 23.800 0.000 5.060 3.107
102.200 24.000 0.000 5.031 3.093
102.200 24.200 0.000 5.004 3.071
102.200 24.400 0.000 4.977 3.046
102.200 24.600 0.000 4.986 3.040
102.200 24.800 0.000 4.992 3.036
102.200 25.000 0.000 4.997 3.026
102.200 25.200 0.000 5.036 3.032
102.200 25.400 0.000 5.078 3.031
102.200 25.600 0.000 5.132 3.038
102.200 25.800 0.000 5.193 3.049
102.200 26.000 0.000 5.261 3.056
102.200 26.200 0.000 5.400 3.081
102.200 26.400 0.000 5.508 3.088
102.200 26.600 0.000 5.609 3.092
102.200 26.800 0.000 5.720 3.101
102.200 27.000 0.000 5.855 3.133
102.200 27.200 0.000 5.711 3.092
102.200 27.400 0.000 5.592 3.059
102.200 27.600 0.000 5.507 3.036
102.200 27.800 0.000 5.452 3.031
102.200 28.000 0.000 5.439 3.031
102.200 28.200 0.000 5.448 3.044
102.200 28.400 0.000 5.450 3.056
102.200 28.600 0.000 5.437 3.057
102.200 28.800 0.000 5.400 3.051
102.200 29.000 0.000 5.416 3.058
102.200 29.200 0.000 5.422 3.074
102.200 29.400 0.000 5.429 3.082
102.200 29.600 0.000 5.462 3.093
102.200 29.800 0.000 5.505 3.108
102.200 30.000 0.000 5.592 3.141
102.200 30.200 0.000 5.493 3.129
102.200 30.400 0.000 5.293 3.061
102.200 30.600 0.000 5.211 3.045
102.200 30.800 0.000 5.224 3.061
102.200 31.000 0.000 5.241 3.078
102.200 31.200 0.000 5.261 3.071
102.200 31.400 0.000 5.271 3.060
102.200 31.600 0.000 5.269 3.060
102.200 31.800 0.000 5.306 3.083
102.200 32.000 0.000 5.275 3.076
102.200 32.200 0.000 5.189 3.053
102.200 32.400 0.000 5.150 3.042
102.200 32.600 0.000 5.119 3.035
102.200 32.800 0.000 5.132 3.034
102.200 33.000 0.000 5.116 3.039
102.200 33.200 0.000 5.116 3.040
102.200 33.400 0.000 5.121 3.042
102.400 22.000 0.000 5.111 3.135
102.400 22.200 0.000 5.054 3.140
102.400 22.400 0.000 5.017 3.167
102.400 22.600 0.000 5.081 3.164
102.400 22.800 0.000 5.066 3.158
102.400 23.000 0.000 5.077 3.148
102.400 23.200 0.000 5.096 3.137
102.400 23.400 0.000 5.089 3.133
102.400 23.600 0.000 5.044 3.117
102.400 23.800 0.000 4.993 3.097
102.400 24.000 0.000 4.953 3.071
102.400 24.200 0.000 4.915 3.056
102.400 24.400 0.000 4.900 3.034
102.400 24.600 0.000 4.894 3.025
102.400 24.800 0.000 4.911 3.023
102.400 25.000 0.000 4.953 3.025
102.400 25.200 0.000 5.009 3.030
102.400 25.400 0.000 5.093 3.045
102.400 25.600 0.000 5.170 3.053
102.400 25.800 0.000 5.182 3.047
102.400 26.000 0.000 5.232 3.052
102.400 26.200 0.000 5.344 3.066
102.400 26.400 0.000 5.444 3.079
102.400 26.600 0.000 5.548 3.089
102.400 26.800 0.000 5.665 3.096
102.400 27.000 0.000 5.742 3.102
102.400 27.200 0.000 5.655 3.083
102.400 27.400 0.000 5.529 3.056
102.400 27.600 0.000 5.461 3.039
102.400 27.800 0.000 5.460 3.037
102.400 28.000 0.000 5.371 3.017
102.400 28.200 0.000 5.357 3.020
102.400 28.400 0.000 5.377 3.030
102.400 28.600 0.000 5.378 3.035
102.400 28.800 0.000 5.482 3.062
102.400 29.000 0.000 5.497 3.065
102.400 29.200 0.000 5.544 3.085
102.400 29.400 0.000 5.542 3.078
102.400 29.600 0.000 5.556 3.079
102.400 29.800 0.000 5.553 3.076
102.400 30.000 0.000 5.515 3.064
102.400 30.200 0.000 5.406 3.057
102.400 30.400 0.000 5.317 3.050
102.400 30.600 0.000 5.281 3.058
102.400 30.800 0.000 5.188 3.037
102.400 31.000 0.000 5.266 3.104
102.400 31.200 0.000 5.250 3.066
102.400 31.400 0.000 5.233 3.046
102.400 31.600 0.000 5.263 3.058
102.400 31.800 0.000 5.278 3.067
102.400 32.000 0.000 5.275 3.064
102.400 32.200 0.000 5.239 3.051
102.400 32.400 0.000 5.173 3.039
102.400 32.600 0.000 5.144 3.032
102.400 32.800 0.000 5.139 3.030
102.400 33.000 0.000 5.070 3.019
102.400 33.200 0.000 5.070 3.024
102.400 33.400 0.000 5.071 3.031
102.600 21.800 0.000 5.243 3.181
102.600 22.000 0.000 5.166 3.174
102.600 22.200 0.000 5.154 3.192
102.600 22.400 0.000 5.135 3.208
102.600 22.600 0.000 5.181 3.214
102.600 22.800 0.000 5.164 3.203
102.600 23.000 0.000 5.148 3.182
102.600 23.200 0.000 5.152 3.160
102.600 23.400 0.000 5.128 3.144
102.600 23.600 0.000 5.095 3.127
102.600 23.800 0.000 5.058 3.102
102.600 24.000 0.000 4.984 3.076
102.600 24.200 0.000 4.945 3.057
102.600 24.400 0.000 4.920 3.040
102.600 24.600 0.000 4.915 3.031
102.600 24.800 0.000 4.940 3.031
102.600 25.000 0.000 4.983 3.032
102.600 25.200 0.000 5.051 3.042
102.600 25.400 0.000 5.137 3.055
102.600 25.600 0.000 5.182 3.059
102.600 25.800 0.000 5.196 3.058
102.600 26.000 0.000 5.227 3.061
102.600 26.200 0.000 5.303 3.066
102.600 26.400 0.000 5.369 3.079
102.600 26.600 0.000 5.460 3.086
102.600 26.800 0.000 5.527 3.080
102.600 27.000 0.000 5.641 3.096
102.600 27.200 0.000 5.547 3.097
102.600 27.400 0.000 5.464 3.075
102.600 27.600 0.000 5.469 3.063
102.600 27.800 0.000 5.460 3.045
102.600 28.000 0.000 5.398 3.021
102.600 28.200 0.000 5.410 3.028
102.600 28.400 0.000 5.398 3.030
102.600 28.600 0.000 5.423 3.038
102.600 28.800 0.000 5.501 3.055
102.600 29.000 0.000 5.530 3.062
102.600 29.200 0.000 5.570 3.068
102.600 29.400 0.000 5.683 3.086
102.600 29.600 0.000 5.646 3.069
102.600 29.800 0.000 5.589 3.043
102.600 30.000 0.000 5.523 3.022
102.600 30.200 0.000 5.461 3.038
102.600 30.400 0.000 5.463 3.059
102.600 30.600 0.000 5.402 3.068
102.600 30.800 0.000 5.285 3.057
102.600 31.000 0.000 5.194 3.044
102.600 31.200 0.000 5.210 3.043
102.600 31.400 0.000 5.210 3.041
102.600 31.600 0.000 5.223 3.038
102.600 31.800 0.000 5.207 3.043
102.600 32.000 0.000 5.264 3.053
102.600 32.200 0.000 5.223 3.042
102.600 32.400 0.000 5.164 3.025
102.600 32.600 0.000 5.150 3.025
102.600 32.800 0.000 5.131 3.024
102.600 33.000 0.000 5.038 3.010
102.600 33.200 0.000 5.023 3.016
102.600 33.400 0.000 5.019 3.021
102.800 21.800 0.000 5.342 3.230
102.800 22.000 0.000 5.276 3.231
102.800 22.200 0.000 5.286 3.252
102.800 22.400 0.000 5.302 3.269
102.800 22.600 0.000 5.277 3.248
102.800 22.800 0.000 5.286 3.241
102.800 23.000 0.000 5.302 3.216
102.800 23.200 0.000 5.280 3.199
102.800 23.400 0.000 5.239 3.166
102.800 23.600 0.000 5.231 3.147
102.800 23.800 0.000 5.195 3.119
102.800 24.000 0.000 5.107 3.088
102.800 24.200 0.000 5.060 3.074
102.800 24.400 0.000 5.000 3.057
102.800 24.600 0.000 4.954 3.045
102.800 24.800 0.000 4.950 3.041
102.800 25.000 0.000 4.963 3.037
102.800 25.200 0.000 5.007 3.043
102.800 25.400 0.000 5.047 3.049
102.800 25.600 0.000 5.061 3.049
102.800 25.800 0.000 5.067 3.046
102.800 26.000 0.000 5.073 3.036
102.800 26.200 0.000 5.134 3.053
102.800 26.400 0.000 5.174 3.041
102.800 26.600 0.000 5.265 3.055
102.800 26.800 0.000 5.390 3.060
102.800 27.000 0.000 5.510 3.071
102.800 27.200 0.000 5.423 3.056
102.800 27.400 0.000 5.415 3.081
102.800 27.600 0.000 5.391 3.051
102.800 27.800 0.000 5.407 3.045
102.800 28.000 0.000 5.411 3.032
102.800 28.200 0.000 5.399 3.030
102.800 28.400 0.000 5.364 3.021
102.800 28.600 0.000 5.392 3.030
102.800 28.800 0.000 5.450 3.040
102.800 29.000 0.000 5.530 3.054
102.800 29.200 0.000 5.558 3.051
102.800 29.400 0.000 5.573 3.050
102.800 29.600 0.000 5.619 3.037
102.800 29.800 0.000 5.495 2.979
102.800 30.000 0.000 5.300 2.911
102.800 30.200 0.000 5.407 2.974
102.800 30.400 0.000 5.520 3.029
102.800 30.600 0.000 5.385 3.029
102.800 30.800 0.000 5.301 3.029
102.800 31.000 0.000 5.250 3.038
102.800 31.200 0.000 5.198 3.027
102.800 31.400 0.000 5.141 3.024
102.800 31.600 0.000 5.109 3.032
102.800 31.800 0.000 5.142 3.020
102.800 32.000 0.000 5.180 3.024
102.800 32.200 0.000 5.163 3.020
102.800 32.400 0.000 5.143 3.019
102.800 32.600 0.000 5.116 3.011
102.800 32.800 0.000 5.079 3.011
102.800 33.000 0.000 5.030 3.006
102.800 33.200 0.000 4.982 3.012
102.800 33.400 0.000 4.977 3.021
103.000 21.800 0.000 5.442 3.280
103.000 22.000 0.000 5.405 3.288
103.000 22.200 0.000 5.408 3.312
103.000 22.400 0.000 5.481 3.331
103.000 22.600 0.000 5.486 3.317
103.000 22.800 0.000 5.470 3.288
103.000 23.000 0.000 5.466 3.262
103.000 23.200 0.000 5.435 3.231
103.000 23.400 0.000 5.369 3.187
103.000 23.600 0.000 5.313 3.156
103.000 23.800 0.000 5.226 3.123
103.000 24.000 0.000 5.122 3.087
103.000 24.200 0.000 5.043 3.075
103.000 24.400 0.000 4.974 3.060
103.000 24.600 0.000 4.926 3.049
103.000 24.800 0.000 4.912 3.043
103.000 25.000 0.000 4.907 3.035
103.000 25.200 0.000 4.923 3.041
103.000 25.400 0.000 4.930 3.040
103.000 25.600 0.000 4.931 3.033
103.000 25.800 0.000 4.951 3.031
103.000 26.000 0.000 4.965 3.022
103.000 26.200 0.000 5.017 3.038
103.000 26.400 0.000 5.088 3.067
103.000 26.600 0.000 5.189 3.064
103.000 26.800 0.000 5.332 3.068
103.000 27.000 0.000 5.357 3.037
103.000 27.200 0.000 5.383 3.065
103.000 27.400 0.000 5.400 3.089
103.000 27.600 0.000 5.402 3.083
103.000 27.800 0.000 5.435 3.076
103.000 28.000 0.000 5.415 3.043
103.000 28.200 0.000 5.441 3.049
103.000 28.400 0.000 5.389 3.028
103.000 28.600 0.000 5.373 3.022
103.000 28.800 0.000 5.442 3.034
103.000 29.000 0.000 5.429 3.031
103.000 29.200 0.000 5.555 3.036
103.000 29.400 0.000 5.578 3.033
103.000 29.600 0.000 5.573 2.995
103.000 29.800 0.000 5.428 2.931
103.000 30.000 0.000 5.135 2.824
103.000 30.200 0.000 5.287 2.904
103.000 30.400 0.000 5.474 2.977
103.000 30.600 0.000 5.426 3.008
103.000 30.800 0.000 5.336 3.021
103.000 31.000 0.000 5.286 3.026
103.000 31.200 0.000 5.220 3.023
103.000 31.400 0.000 5.149 3.026
103.000 31.600 0.000 5.124 3.004
103.000 31.800 0.000 5.140 3.014
103.000 32.000 0.000 5.178 3.026
103.000 32.200 0.000 5.161 3.015
103.000 32.400 0.000 5.118 3.011
103.000 32.600 0.000 5.121 3.016
103.000 32.800 0.000 5.059 3.005
103.000 33.000 0.000 4.972 2.999
103.000 33.200 0.000 4.964 3.009
103.000 33.400 0.000 4.959 3.022
103.200 21.800 0.000 5.498 3.309
103.200 22.000 0.000 5.473 3.318
103.200 22.200 0.000 5.482 3.340
103.200 22.400 0.000 5.529 3.362
103.200 22.600 0.000 5.571 3.357
103.200 22.800 0.000 5.602 3.321
103.200 23.000 0.000 5.625 3.301
103.200 23.200 0.000 5.520 3.247
103.200 23.400 0.000 5.464 3.206
103.200 23.600 0.000 5.380 3.169
103.200 23.800 0.000 5.262 3.134
103.200 24.000 0.000 5.144 3.098
103.200 24.200 0.000 5.065 3.090
103.200 24.400 0.000 5.002 3.083
103.200 24.600 0.000 4.974 3.076
103.200 24.800 0.000 4.969 3.068
103.200 25.000 0.000 4.971 3.065
103.200 25.200 0.000 5.021 3.070
103.200 25.400 0.000 5.048 3.070
103.200 25.600 0.000 5.068 3.069
103.200 25.800 0.000 5.077 3.051
103.200 26.000 0.000 5.086 3.056
103.200 26.200 0.000 5.107 3.057
103.200 26.400 0.000 5.148 3.068
103.200 26.600 0.000 5.218 3.075
103.200 26.800 0.000 5.285 3.066
103.200 27.000 0.000 5.391 3.085
103.200 27.200 0.000 5.451 3.114
103.200 27.400 0.000 5.474 3.114
103.200 27.600 0.000 5.560 3.138
103.200 27.800 0.000 5.515 3.082
103.200 28.000 0.000 5.529 3.092
103.200 28.200 0.000 5.549 3.079
103.200 28.400 0.000 5.500 3.063
103.200 28.600 0.000 5.475 3.048
103.200 28.800 0.000 5.503 3.046
103.200 29.000 0.000 5.528 3.037
103.200 29.200 0.000 5.551 3.020
103.200 29.400 0.000 5.567 3.018
103.200 29.600 0.000 5.503 2.961
103.200 29.800 0.000 5.353 2.883
103.200 30.000 0.000 5.227 2.822
103.200 30.200 0.000 5.284 2.854
103.200 30.400 0.000 5.368 2.895
103.200 30.600 0.000 5.409 2.941
103.200 30.800 0.000 5.380 2.969
103.200 31.000 0.000 5.337 2.992
103.200 31.200 0.000 5.292 3.011
103.200 31.400 0.000 5.255 3.041
103.200 31.600 0.000 5.237 3.052
103.200 31.800 0.000 5.205 3.024
103.200 32.000 0.000 5.171 3.024
103.200 32.200 0.000 5.186 3.033
103.200 32.400 0.000 5.131 3.013
103.200 32.600 0.000 5.141 3.012
103.200 32.800 0.000 5.072 3.004
103.200 33.000 0.000 5.014 2.994
103.200 33.200 0.000 5.011 3.001
103.200 33.400 0.000 4.993 3.008
103.400 21.800 0.000 5.555 3.338
103.400 22.000 0.000 5.540 3.347
103.400 22.200 0.000 5.560 3.366
103.400 22.400 0.000 5.598 3.379
103.400 22.600 0.000 5.604 3.376
103.400 22.800 0.000 5.593 3.330
103.400 23.000 0.000 5.667 3.325
103.400 23.200 0.000 5.558 3.259
103.400 23.400 0.000 5.477 3.210
103.400 23.600 0.000 5.371 3.171
103.400 23.800 0.000 5.268 3.142
103.400 24.000 0.000 5.181 3.109
103.400 24.200 0.000 5.140 3.112
103.400 24.400 0.000 5.125 3.120
103.400 24.600 0.000 5.067 3.105
103.400 24.800 0.000 5.019 3.093
103.400 25.000 0.000 4.999 3.087
